Timestamp,Motion_Yaw,Motion_WorldPositionZ,Motion_WorldPositionY,Motion_WorldPositionX,Throttle,Steer,Speed,Motion_Roll,Motion_Pitch,Gear,Motion_GForceVertical,Motion_GForceLongitudinal,Motion_GForceLateral,EngineTemp,EngineRPM,Brake,LapNumber
1612191120000000000,3.1025507590349983,56.36537226508646,91.22210962632123,-388.4785892262178,1,0.058823529411764705,304.47058823529414,-0.015322906951255658,-0.015340713893665987,8,-0.015031805809806375,0.22908451627282536,-0.13358636686975575,90,10872.470588235294,0,1
1612191121000000000,3.1030421521928577,-28.431933449374306,91.20788065592448,-385.08617316351996,1,-0.05555555555555555,311.3333333333333,-0.014574243014471399,-0.014601687590281168,8,0.02758626060353385,0.1694626650876469,0.03189361063737629,90,11116.777777777777,0,1
1612191122000000000,3.1049745877583823,-115.32097456190321,91.15007909138997,-381.86604648166235,1,0,316.44444444444446,-0.019123172749661736,-0.01909836795594957,8,-0.03008652509500583,0.12754318780369228,-0.000746267540509709,90,11299.333333333334,0,1
1612191123000000000,3.104299704233805,-204.39598168267145,91.11796018812392,-378.6069047715929,1,0,320.22222222222223,-0.0230891661097606,-0.02316235171424018,8,0.04138478176254365,0.09089995713697539,-0.03188465138211743,90,11432.888888888889,0,1
1612191124000000000,3.1015879180696277,-294.5129631890191,91.57269541422527,-375.0827467176649,1,-0.05555555555555555,322.94444444444446,-0.024684067919022508,-0.025037288665771484,8,0.011310214760467514,0.06125128807293044,0.024052584431855293,90,11527.055555555555,0,1
1612191125000000000,3.105406297577752,-384.8486039903429,92.37864642673068,-371.6730380588108,1,-0.1111111111111111,324.6666666666667,-0.02335734147992399,-0.023700866434309218,8,-0.03699496220279899,0.04460300070544084,0.030808691662969068,90,11592.444444444445,0,1
1612191126000000000,3.1107019186019897,-474.03857421875,93.29596159193251,-368.6570875379774,0.4444444444444444,0,301.6111111111111,0.0009419507469930169,0.0006207558843824598,7.888888888888889,-0.02564391079876158,-2.3380082133743496,0.03533255863779535,90,10824.111111111111,0.5555555555555556,1
1612191127000000000,3.1012663178973727,-541.7505730523003,94.07122717963324,-366.5203687879774,0,0.4444444444444444,181.33333333333334,0.022268959631522495,0.02194070816040039,5.555555555555555,0.01580561837181449,-3.0550757712788053,-0.31327855880307554,90,8761.611111111111,0.9049091835816702,1
1612191128000000000,2.682360661657233,-580.0809422543174,94.30067082455284,-360.5067427785773,0,1,106.6842105263158,0.01837640339018483,0.022091652217664216,3.0526315789473686,-0.06626817077937487,-1.2907416883267855,-2.111871970327277,90,7975.105263157895,0.6118359564693252,1
1612191129000000000,1.924223283926646,-596.5877516004774,93.96068403455946,-343.8542938232422,0.2142587337228987,1,82.05555555555556,0.02822853143637379,0.01882513364156087,2,0.11143468930903408,-0.009135461515850492,-2.0481101870536804,90,8124.166666666667,5.555555819430285E-05,1
1612191130000000000,1.0836733082930248,-594.0826619466146,93.70014529758029,-321.5076972113715,0.35026370154486763,0.7777777777777778,91.5,0.018102114062963262,0.009177645047505697,2,-0.050610680443545185,0.36999305254883236,-1.81860071586238,90,9177,0,1
1612191131000000000,0.7722450777104026,-574.4189035516036,92.96784129895661,-299.4646108526933,0.8110796840567338,-0.47368421052631576,122.26315789473684,-0.005041576361308168,0.01773853051035028,2.526315789473684,0.06202567015823565,0.9158088847210533,0.3380817672678907,90,10875.315789473685,0,1
1612191132000000000,1.1730237404505413,-552.7018839518229,92.64650175306532,-270.8338572184245,0.8452759351995256,-1,137.05555555555554,-0.006540736947499681,-0.0022467772165934243,3,0.10382499411288235,0.17175906068748897,2.446259789996677,90,11113.5,0,1
1612191133000000000,1.7718162285654169,-549.4548307719983,93.19587506745991,-233.8492431640625,0.9409027130980241,-0.6842105263157895,147.78947368421052,0.014848864969711653,-0.01424411096070942,3.4210526315789473,0.016985159364259362,0.5843551233410835,1.958668832324053,90,10961.052631578947,0,1
1612191134000000000,1.857561469078064,-563.3338894314236,94.4450569152832,-190.35974629720053,0.8802753720018599,0.5,181.61111111111111,0.02254130442937215,-0.02533644437789917,4.388888888888889,0.035669233947474926,0.8411115205122365,-1.2760121011071734,90,10867.277777777777,0.03885402282079061,1
1612191135000000000,1.5868015163823177,-571.4742528011924,96.15872593929893,-142.29400273373253,0,0.7894736842105263,148.78947368421052,0.021248081110809978,-0.03349764096109491,4.473684210526316,0.0307332293963746,-2.0363702083888806,-1.3798240244780715,90,8545.263157894737,0.8779770010396054,1
1612191136000000000,0.9354904576351768,-564.3389796206826,97.18302636397512,-110.26463317871094,0.11565030248541582,1,97.47368421052632,0.03245778028902255,-0.030986491002534564,2.5789473684210527,-0.01326177118493146,-0.6096469796213665,-2.176381274273521,90,8358.78947368421,0.2660007900313327,1
1612191137000000000,0.18170158609159684,-542.9450298108553,97.18666879754318,-97.09109657689145,0.47269564553310994,1,99.47368421052632,0.025351556116028837,-0.023431934808429918,2,-0.030989773412186065,0.43749029855979116,-2.053310469577187,90,9981.052631578947,0,1
1612191138000000000,-0.43846987932920456,-514.9125349256727,96.42041227552626,-102.02098634507921,0.792943557103475,0.1111111111111111,113.72222222222223,0.021690515930660896,-0.03363441096411811,2.1666666666666665,-0.0241766387803687,0.5436354320910242,-0.94602420181036,90,11014.5,0,1
1612191139000000000,-0.4750729070769416,-482.8583763970269,95.177065955268,-118.561095767551,0.9813215699460771,0.2222222222222222,147.33333333333334,0.018842217292533152,-0.03207901451322767,3.4444444444444446,-0.011524185098500716,1.2090329461627536,-0.057962257492666446,90,10831.333333333334,0,1
1612191140000000000,-0.4407582249906328,-441.804933336046,93.59882693820529,-139.68717617458768,1,-0.5555555555555556,189.61111111111111,-0.0030025071302791024,-0.01029425859451294,4.555555555555555,0.2571361778407461,1.1021713440616925,0.8646492435493403,90,11030.722222222223,0,1
1612191141000000000,-0.27344890013337136,-387.9944183349609,92.96273269653321,-159.4878257751465,1,-0.55,221.6,-0.020608161576092243,0.021348857879638673,5.55,0.04226893018931151,0.8667825311422348,0.8313258431851864,90,10990.4,0,1
1612191142000000000,-0.10235397203972466,-322.7944127133018,93.24314157586349,-171.68980006167763,1,-0.10526315789473684,247.26315789473685,-0.019567187826492284,0.01973342268090499,6,-0.026394930055463,0.6283710630316484,0.7910086208292725,90,11368.631578947368,0,1
1612191143000000000,-0.062098385559187994,-251.7620129055447,93.23426267835829,-177.39417182074652,1,-0.3333333333333333,265.77777777777777,-0.023000311106443405,0.02304484446843465,6.944444444444445,-0.006572632119059563,0.46492233872413635,0.29357287427410483,90,10765.888888888889,0,1
1612191144000000000,-0.04314636356300778,-177.21038309733072,93.22727966308594,-181.0794940524631,1,0,279.6666666666667,-0.024248599488702085,0.024295111497243244,7,0.00134144795851575,0.3464698443810145,0.017360708178279713,90,11242.222222222223,0,1
1612191145000000000,-0.04237832501530647,-97.11450155157792,93.22792253996197,-184.49701168662622,1,0,291.10526315789474,-0.02378318262727637,0.02380562456030595,7.2105263157894735,-0.0022485837904050164,0.26487624645233154,0.00760414922995934,90,11423,0,1
1612191146000000000,-0.05317506037260357,-13.264816757879759,93.22836946186267,-188.3498165732936,1,0.10526315789473684,301.05263157894734,-0.023588429254136588,0.023606105854636746,8,-2.2600012782372925E-05,0.25662085884495783,-0.12077058833260947,90,10752.263157894737,0,1
1612191147000000000,-0.0545117602144417,69.52115520678069,93.24294602243523,-192.9228162263569,1,0,308.63157894736844,-0.02226721073843931,0.02229365549589458,8,-0.004342325301350732,0.1912328655782499,0.029146262377157416,90,11023.842105263158,0,1
1612191148000000000,-0.06103817280381918,156.2088108062744,93.26771812438965,-197.73654479980468,0.6,0.1,302.8,-0.02346187029033899,0.023421883583068848,8,0.004094444215297699,-1.562706008553505,-0.1187572727096267,90,10770.85,0.398980113863945,1
1612191149000000000,0.07837991818393532,228.4197170859889,93.28109058580901,-200.79156253212378,0,-0.9473684210526315,205.10526315789474,-0.012702235706934803,0.013413843355680766,6.157894736842105,-0.037998300830000324,-2.444098585530331,2.070331143674833,90,9076.78947368421,0.8552493594194713,1
1612191150000000000,0.6335945427417755,272.8548134251645,93.10084172299034,-187.46161049290708,0.040628684194464436,-1,150.89473684210526,0.005184734460750693,-0.003955383049814324,4.473684210526316,0.05873091450255168,-0.730004337273146,2.573191893728156,90,8716.473684210527,0.11814602668470654,1
1612191151000000000,1.2453089011342902,296.4579194721423,93.67206412867496,-156.46062349018297,0.9188924400429976,-1,146.57894736842104,-0.03719572066084335,-0.010467799086319772,4,0.1585158223384305,0.43409240128178345,2.697994533338045,90,9323.894736842105,0,1
1612191152000000000,1.8694687419467502,296.8451860215929,94.51608022054036,-114.36561626858182,1,-0.8333333333333334,162,-0.042660859723885856,-0.027080251110924616,4,0.10028234305274156,0.6183230512672,2.354889283577601,90,10288.222222222223,0,1
